date,initial_plan_kwh,executed_grid_kwh,emergency_kwh,total_grid_kwh,plan_cost,adjustment_cost,emergency_cost,total_cost,charge_kwh,discharge_kwh,battery_throughput_kwh,up_adjust_kwh,down_adjust_kwh,emergency_day,price_mean,price_min,price_max,price_range,price_std
2025-05-16,62285.23840473251,62285.23840473251,0.0,62285.23840473251,27685.11342804876,0.0,0.0,27685.11342804876,21638.785288065843,17527.416083333337,39166.20137139918,0.0,0.0,0,0.5453854166666666,0.0992,1.2252,1.1260000000000001,0.283402949038004
2025-05-17,62232.52995288065,62232.52995288065,3.5616666666666106,62236.09161954732,28790.59904305107,0.0,7.9888183333332075,28798.5878613844,22720.215102880655,18403.374233333336,41123.58933621399,0.0,0.0,1,0.5734159722222222,0.2134,1.2422,1.0288,0.2724238144425771
2025-05-18,60758.134081687225,60758.134081687225,1732.6482666666668,62490.78234835389,36586.145447815834,0.0,5211.802470908335,41797.94791872417,19594.927798353903,15871.891516666667,35466.81931502057,0.0,0.0,1,0.75068125,0.377,1.3468,0.9698,0.29800366840787146
2025-05-19,61184.15034855967,61184.15034855967,406.15849999999955,61590.30884855967,36200.51091640183,0.0,2096.648809633331,38297.15972603516,20598.00100823045,16684.380816666664,37282.381824897115,0.0,0.0,1,0.7317597222222223,0.2653,1.3957,1.1303999999999998,0.3098851645097845
2025-05-20,60982.93229711933,60982.93229711933,1986.972216666667,62969.904513786,36349.99497469372,0.0,8144.533228,44494.52820269372,20227.33823045267,16384.143966666667,36611.48219711934,0.0,0.0,1,0.7565819444444445,0.3146,1.373,1.0584,0.30198600194121805
2025-05-21,61441.86971296296,61441.86971296296,1146.6064333333338,62588.47614629629,36952.78870742592,0.0,4381.146328300002,41333.935035725925,19855.938879629626,16083.310492499997,35939.24937212962,0.0,0.0,1,0.7458243055555555,0.311,1.3612,1.0502,0.30393548046294294
2025-05-22,61187.350208847725,61187.350208847725,209.61861666666692,61396.96882551439,36563.84853075372,0.0,978.1709949750013,37542.01952572872,19625.434958847734,15896.602316666664,35522.0372755144,0.0,0.0,1,0.7461930555555555,0.3239,1.3576,1.0336999999999998,0.30073104093118236
2025-05-23,62064.14952839506,62064.14952839506,0.0,62064.14952839506,27769.725723928786,0.0,0.0,27769.725723928786,21979.381728395056,17803.2992,39782.68092839506,0.0,0.0,0,0.5569743055555555,0.1593,1.188,1.0287,0.27097393805250797
2025-05-24,61688.44417757201,61688.44417757201,0.0,61688.44417757201,27828.462683274054,0.0,0.0,27828.462683274054,20849.503127572018,16888.09753333333,37737.600660905344,0.0,0.0,0,0.553204861111111,0.1275,1.1755,1.048,0.2765248585695781
2025-05-25,61164.245982716035,61164.245982716035,337.78788333333307,61502.033866049365,36425.01947465466,0.0,1593.3961960083327,38018.415670662995,20766.609794238684,16820.953933333334,37587.56372757202,0.0,0.0,1,0.7379618055555556,0.3608,1.4094,1.0486,0.30452835869507744
2025-05-26,60866.48806131688,60866.48806131688,1897.3040000000008,62763.79206131688,36342.89224619241,0.0,6841.934552608336,43184.82679880074,19889.001844650207,16110.091494166667,35999.09333881688,0.0,0.0,1,0.7524722222222222,0.3289,1.3799,1.051,0.2962407062406357
2025-05-27,61797.05155967078,61797.05155967078,459.17491666666655,62256.22647633744,36471.23762426187,0.0,1669.0403453499998,38140.27796961187,21985.229711934153,17808.036066666664,39793.26577860082,0.0,0.0,1,0.7429215277777778,0.3312,1.3497,1.0185,0.30822699521330293
2025-05-28,61435.278452668725,61435.278452668725,1299.2815,62734.55995266872,36942.07006301504,0.0,4370.456950725,41312.52701374004,20851.42466316872,16889.653977166665,37741.078640335385,0.0,0.0,1,0.7512673611111111,0.2285,1.3888,1.1603,0.30314090527111615
2025-05-29,61383.23195102881,61383.23195102881,994.6962666666661,62377.92821769547,36810.693785806005,0.0,4023.1841860916657,40833.87797189767,19379.21991769547,15697.16813333333,35076.3880510288,0.0,0.0,1,0.7595125,0.3164,1.3731,1.0567,0.3125762620001273
2025-05-30,62029.60639958847,62029.60639958847,0.0,62029.60639958847,28139.82972221808,0.0,0.0,28139.82972221808,21898.347366255144,17737.661366666667,39636.00873292181,0.0,0.0,0,0.5609930555555556,0.0389,1.2666,1.2277,0.2762145635021144
2025-05-31,62563.819252469126,62563.819252469126,90.66166666666663,62654.48091913579,27310.867797309813,0.0,240.16275499999992,27551.030552309814,25335.359135802464,20521.6409,45857.00003580246,0.0,0.0,1,0.5663548611111112,0.1409,1.2,1.0591,0.2787174880964846
2025-06-01,60670.14775073663,60670.14775073663,14599.558649999999,75269.70640073663,39986.647143727816,0.0,63320.89422651666,103307.54137024448,17927.382547736623,14521.179863666663,32448.562411403283,0.0,0.0,1,0.8191805555555556,0.3697,1.406,1.0363,0.30201761958299755
2025-06-02,61873.48662160493,61873.48662160493,11565.535783333333,73439.02240493827,39997.11523390154,0.0,52652.316005199995,92649.43123910154,19333.8249382716,15660.3982,34994.2231382716,0.0,0.0,1,0.8099458333333333,0.3546,1.3869,1.0323,0.3185618019306545
2025-06-03,62545.219904732505,62545.219904732505,9752.134999999998,72297.3549047325,40752.10955494072,0.0,43115.496534925,83867.60608986572,19520.348621399175,15811.482383333332,35331.83100473251,0.0,0.0,1,0.806282638888889,0.3586,1.4412,1.0826,0.3112877519117296
2025-06-04,64052.041287333326,64052.041287333326,9806.183399999998,73858.22468733332,41945.302017381175,0.0,40064.974249675,82010.27626705618,20382.058266666663,16509.467195999998,36891.52546266666,0.0,0.0,1,0.8136590277777778,0.3598,1.4185,1.0587,0.3050707660193129
2025-06-05,65153.07192345678,65153.07192345678,10161.05763333333,75314.12955679011,42727.674263691166,0.0,43674.63184435832,86402.3061080495,20367.575123456783,16497.735849999997,36865.310973456784,0.0,0.0,1,0.8220694444444444,0.3403,1.4022,1.0618999999999998,0.315429084360974
2025-06-06,67336.3306281893,67336.3306281893,0.0,67336.3306281893,34869.14247249644,0.0,0.0,34869.14247249644,23112.508744855964,18721.13208333333,41833.640828189295,0.0,0.0,0,0.6492826388888889,0.2445,1.2673,1.0228000000000002,0.27938617199383653
2025-06-07,66601.99756584362,66601.99756584362,76.18833333333339,66678.18589917695,34542.63535206971,0.0,188.90897250000012,34731.54432456971,21372.48306584362,17311.711283333338,38684.194349176956,0.0,0.0,1,0.6502881944444445,0.2901,1.2859,0.9958,0.27708348308179603
2025-06-08,65907.95478374485,65907.95478374485,6274.0399,72181.99468374485,42786.98833538426,0.0,25941.953817933332,68728.94215331759,20756.987633744855,16813.15998333333,37570.14761707818,0.0,0.0,1,0.7970791666666668,0.3642,1.4164,1.0522,0.30296141275998795
2025-06-09,66830.86899814814,66830.86899814814,8514.456750000001,75345.32574814814,44115.996361125435,0.0,37779.24154635833,81895.23790748377,20419.783148148148,16540.02435,36959.80749814815,0.0,0.0,1,0.81925625,0.3522,1.4169,1.0647,0.3131216702459352
2025-06-10,69326.90843909464,69326.90843909464,7061.401383333334,76388.30982242797,45803.71237612613,0.0,29872.817734975,75676.53011110114,20917.351872427982,16943.055016666665,37860.40688909465,0.0,0.0,1,0.8168180555555556,0.377,1.4372,1.0602,0.31330848009872747
2025-06-11,71298.90951646089,71298.90951646089,9537.96515,80836.87466646089,47006.177800333375,0.0,44581.255136458334,91587.43293679171,22387.948683127568,18134.238433333332,40522.187116460904,0.0,0.0,1,0.8316965277777778,0.2889,1.442,1.1531,0.32189984130963145
2025-06-12,72102.95943292181,72102.95943292181,5422.611599999998,77525.57103292181,48083.59193411216,0.0,24157.975024949992,72241.56695906215,19893.537366255143,16113.765266666665,36007.30263292181,0.0,0.0,1,0.8219833333333333,0.3069,1.4394,1.1325,0.32198331090291
2025-06-13,73936.31305534978,73936.31305534978,0.0,73936.31305534978,38322.280796106046,0.0,0.0,38322.280796106046,23323.514338683126,18892.046614333332,42215.56095301646,0.0,0.0,0,0.6400291666666666,0.2565,1.298,1.0415,0.28319420380009935
2025-06-14,74238.44543699382,74238.44543699382,0.0,74238.44543699382,38914.29812426551,0.0,0.0,38914.29812426551,25011.25151049383,20259.1137235,45270.36523399383,0.0,0.0,0,0.6368673611111111,0.2585,1.238,0.9795,0.27370177374030996
2025-06-15,73256.30340185185,73256.30340185185,3244.1290499999996,76500.43245185186,48915.901489968244,0.0,14489.120465841668,63405.02195580991,20516.500185185178,16618.365149999998,37134.865335185175,0.0,0.0,1,0.8178270833333333,0.3571,1.4464,1.0893,0.31447064520722534
2025-06-16,73980.99759835389,73980.99759835389,4131.031966666667,78112.02956502055,49737.71983555306,0.0,18153.102898175,67890.82273372807,21084.859465020574,17078.736166666662,38163.59563168723,0.0,0.0,1,0.8232416666666666,0.3023,1.3988,1.0965,0.31053495989895313
2025-06-17,75337.06994917695,75337.06994917695,4897.815683333334,80234.88563251028,50639.47578006078,0.0,23130.25918524167,73769.73496530244,21200.034732510285,17172.02813333333,38372.06286584362,0.0,0.0,1,0.8286263888888888,0.3465,1.4509,1.1044,0.3157244845382757
2025-06-18,76218.94016836007,76218.94016836007,1918.9136499999995,78137.85381836008,51707.24778097491,0.0,7541.043742108332,59248.291523083244,21136.07825452675,17120.22338616667,38256.30164069342,0.0,0.0,1,0.82005,0.3499,1.4109,1.061,0.31061427088557564
2025-06-19,76628.39111893004,76628.39111893004,1120.9271166666658,77749.3182355967,51159.47208895683,0.0,5437.132618033331,56596.604706990154,21301.21781893004,17253.98643333333,38555.20425226337,0.0,0.0,1,0.8079104166666666,0.3554,1.4236,1.0682,0.3148160908721926
2025-06-20,78075.6223822963,78075.6223822963,0.0,78075.6223822963,39904.81699270888,0.0,0.0,39904.81699270888,26020.775696296296,21076.828314,47097.604010296294,0.0,0.0,0,0.6213069444444445,0.2668,1.2402,0.9734,0.27566009304253514
2025-06-21,77616.45915987654,77616.45915987654,0.0,77616.45915987654,38449.109902982345,0.0,0.0,38449.109902982345,24367.361543209874,19737.562849999995,44104.92439320987,0.0,0.0,0,0.6095256944444445,0.1828,1.2633,1.0805,0.279851207674753
2025-06-22,77737.31264604938,77737.31264604938,1114.6352666666667,78851.94791271604,51574.65308604224,0.0,4821.924937016664,56396.57802305891,25167.25638271605,20385.477669999997,45552.73405271604,0.0,0.0,1,0.8074916666666668,0.3355,1.4122,1.0766999999999998,0.31057097339237755
2025-06-23,77438.45505122634,77438.45505122634,670.5842000000002,78109.03925122634,51509.51407655516,0.0,3329.4011192250027,54838.915195780166,22070.490181893,17877.097047333333,39947.58722922634,0.0,0.0,1,0.8048722222222222,0.3539,1.4023,1.0484,0.31475530408655117
2025-06-24,77902.62814209054,77902.62814209054,4771.216616666667,82673.84475875722,53320.573989193086,0.0,22319.11339585,75639.68738504309,23009.205046090534,18637.456087333332,41646.66113342387,0.0,0.0,1,0.8405347222222221,0.3611,1.4158,1.0547,0.31888407317973816
2025-06-25,77997.85105144032,77997.85105144032,1618.6848833333327,79616.53593477365,52251.24795500903,0.0,6949.842452374998,59201.09040738403,20618.312551440325,16700.833166666664,37319.145718106985,0.0,0.0,1,0.8163465277777777,0.3384,1.4004,1.062,0.3174045516882014
2025-06-26,78812.38723436213,78812.38723436213,529.3717166666671,79341.7589510288,51900.22203599553,0.0,2625.4626269000014,54525.68466289553,22514.279917695472,18236.566733333333,40750.846651028805,0.0,0.0,1,0.8059743055555556,0.3376,1.417,1.0794000000000001,0.31607224731119793
2025-06-27,79169.98194012346,79169.98194012346,0.0,79169.98194012346,39140.93955459692,0.0,0.0,39140.93955459692,23852.051790123456,19320.16195,43172.21374012346,0.0,0.0,0,0.6051201388888889,0.1708,1.2437,1.0729,0.2793601870494685
2025-06-28,79492.7986936214,79492.7986936214,0.0,79492.7986936214,40007.83134485522,0.0,0.0,40007.83134485522,25684.240843621395,20804.235083333333,46488.47592695473,0.0,0.0,0,0.6229888888888888,0.1995,1.2402,1.0407,0.2815835057489635
2025-06-29,78500.5627191358,78500.5627191358,1006.3660000000007,79506.9287191358,53068.13155901179,0.0,3761.036082075004,56829.167641086795,20909.709135802463,16936.8644,37846.57353580246,0.0,0.0,1,0.8118270833333334,0.3508,1.3938,1.043,0.31016503161371606
2025-06-30,78767.11950658436,78767.11950658436,1068.1711333333333,79835.2906399177,52462.67942846238,0.0,4313.503100191665,56776.18252865405,21786.020473251025,17646.676583333334,39432.69705658436,0.0,0.0,1,0.8101881944444445,0.3316,1.4347,1.1031,0.309175658561181
2025-07-01,79466.6328802469,79466.6328802469,7000.389416666666,86467.02229691358,57560.37933678407,0.0,29338.648925016663,86899.02826180073,23127.72524691358,18733.457449999998,41861.18269691357,0.0,0.0,1,0.8907618055555555,0.3868,1.7322,1.3454,0.365696955976706
2025-07-02,79850.91586358025,79850.91586358025,6209.504416666665,86060.42028024691,57616.62867027395,0.0,26075.221781724988,83691.85045199894,22627.72524691358,18328.457449999998,40956.18269691357,0.0,0.0,1,0.8753215277777778,0.4184,1.727,1.3086000000000002,0.35641930054423776
2025-07-03,79552.56438600822,79552.56438600822,7144.685366666668,86697.24975267489,58929.71571615814,0.0,31563.856904000004,90493.57262015814,20670.250452674896,16742.902866666664,37413.15331934156,0.0,0.0,1,0.9014361111111112,0.3737,1.7936,1.4199000000000002,0.3681481102180191
2025-07-04,80673.48234485596,80673.48234485596,0.0,80673.48234485596,44541.73531399788,0.0,0.0,44541.73531399788,25215.50041152263,20424.55533333333,45640.055744855956,0.0,0.0,0,0.6903083333333333,0.1337,1.5677,1.4340000000000002,0.34648157248177636
2025-07-05,80679.44636008231,80679.44636008231,71.99833333333322,80751.44469341564,44660.36349475202,0.0,190.8315824999997,44851.19507725202,25678.104526748968,20799.264666666666,46477.36919341564,0.0,0.0,1,0.68431875,0.168,1.5334,1.3654000000000002,0.3286316197864069
2025-07-06,79766.58358395062,79766.58358395062,7598.773449999999,87365.35703395061,58500.39144788216,0.0,34587.635021224996,93088.02646910716,22196.927283950616,17979.511099999996,40176.43838395061,0.0,0.0,1,0.8986708333333334,0.4315,1.7731,1.3416,0.3713104007870489
2025-07-07,80287.77870082304,80287.77870082304,5794.306066666666,86082.08476748971,57974.296606799675,0.0,23798.460764925003,81772.75737172467,22727.738600823046,18409.468266666663,41137.20686748971,0.0,0.0,1,0.8773902777777778,0.3983,1.7052,1.3069000000000002,0.35846715763082515
2025-07-08,80780.96868703704,80780.96868703704,6242.804116666666,87023.7728037037,58640.01680785574,0.0,27670.573563374994,86310.59037123073,22507.560370370367,18231.1239,40738.684270370366,0.0,0.0,1,0.8836034722222222,0.3935,1.7507,1.3572,0.369505603515847
2025-07-09,82015.25302798353,82015.25302798353,4318.212116666667,86333.4651446502,59267.43095736903,0.0,18923.920210791664,78191.3511681607,23775.705761316873,19258.321666666663,43034.027427983536,0.0,0.0,1,0.8791770833333333,0.3976,1.7416,1.344,0.36549556687514273
2025-07-10,83461.46324012344,83461.46324012344,2808.663183333333,86270.12642345678,60499.42738521914,0.0,12461.885166158332,72961.31255137747,22691.02845679012,18379.73305,41070.76150679012,0.0,0.0,1,0.8775076388888888,0.4072,1.7648,1.3576,0.36591649208222154
2025-07-11,84506.31769999999,84506.31769999999,0.0,84506.31769999999,49142.701501163334,0.0,0.0,49142.701501163334,24000.0,19440.0,43440.0,0.0,0.0,0,0.7069465277777778,0.2855,1.5451,1.2595999999999998,0.33195712740109695
2025-07-12,84978.13670576131,84978.13670576131,0.0,84978.13670576131,48164.939530885094,0.0,0.0,48164.939530885094,26632.643539094643,21572.441266666665,48205.084805761304,0.0,0.0,0,0.6942819444444444,0.2556,1.5783,1.3227,0.33587858062698334
2025-07-13,83379.74697108846,83379.74697108846,1815.5026833333327,85195.2496544218,58901.48079603369,0.0,8424.547066266665,67326.02786230035,22394.65721625514,18139.672345166666,40534.32956142181,0.0,0.0,1,0.8542875,0.3392,1.7345,1.3953,0.36899754777019406
2025-07-14,84297.37170823045,84297.37170823045,1583.4787833333335,85880.85049156379,60136.643163379355,0.0,7652.335067591668,67788.97823097103,25694.34434156379,20812.418916666662,46506.76325823045,0.0,0.0,1,0.8722152777777779,0.3522,1.7345,1.3822999999999999,0.36812917858776234
2025-07-15,84281.00409110493,84281.00409110493,1544.2986166666665,85825.3027077716,60885.55146284717,0.0,6722.883027,67608.43448984718,23415.1139882716,18966.242330499997,42381.3563187716,0.0,0.0,1,0.8721083333333334,0.3419,1.7416,1.3997000000000002,0.3592786520121487
2025-07-16,84290.82820205762,84290.82820205762,1469.1220333333326,85759.95023539095,61957.43059808269,0.0,6468.68708108333,68426.11767916603,21849.109835390947,17697.778966666665,39546.88880205761,0.0,0.0,1,0.8758020833333333,0.3718,1.6813,1.3094999999999999,0.35421585961669344
2025-07-17,84657.67816888682,84657.67816888682,1302.1236833333337,85959.80185222016,61097.58032872982,0.0,5943.11947854167,67040.69980727149,23479.752292386824,19018.599356833332,42498.35164922016,0.0,0.0,1,0.8748208333333334,0.3696,1.7092,1.3396000000000001,0.3658498306597257
2025-07-18,84840.71021049382,84840.71021049382,0.0,84840.71021049382,48437.68523814769,0.0,0.0,48437.68523814769,24342.748177160494,19717.626023499997,44060.37420066049,0.0,0.0,0,0.6942027777777777,0.3031,1.5835,1.2804,0.3342734987053691
2025-07-19,84676.26825914404,84676.26825914404,30.38166666666666,84706.6499258107,47474.88528736553,0.0,89.21576416666666,47564.10105153219,26291.8145218107,21296.369762666665,47588.184284477364,0.0,0.0,1,0.6802993055555555,0.1583,1.5795,1.4211999999999998,0.3409329052794633
2025-07-20,83611.69462674897,83611.69462674897,552.8734666666664,84164.56809341564,60139.97153532106,0.0,2413.5697828583334,62553.5413181794,23047.373045267486,18668.372166666664,41715.74521193415,0.0,0.0,1,0.8676124999999999,0.3497,1.7018,1.3521,0.35978099508879474
2025-07-21,83410.85679354321,83410.85679354321,1066.8014,84477.6581935432,61327.670521385255,0.0,4918.923932633335,66246.59445401859,21564.458926543208,17467.2117305,39031.67065704321,0.0,0.0,1,0.8791791666666667,0.3888,1.7317,1.3429,0.360026711947839
2025-07-22,84019.61236236009,84019.61236236009,1049.891566666667,85069.50392902676,60734.940533199464,0.0,4741.638687575001,65476.57922077447,23793.715604526747,19272.909639666665,43066.62524419341,0.0,0.0,1,0.8751333333333333,0.3953,1.7059,1.3106,0.35862083543920187
2025-07-23,84062.71343847737,84062.71343847737,978.4708333333338,85041.18427181071,60853.74559558809,0.0,4307.235976941667,65160.98157252975,22696.40625514403,18384.089066666667,41080.4953218107,0.0,0.0,1,0.8755840277777778,0.4298,1.7196,1.2898,0.36357011200332506
2025-07-24,83778.35924423869,83778.35924423869,1262.8005691666654,85041.15981340535,60892.81636796103,0.0,5973.027124660826,66865.84349262186,22083.366210905348,17887.526630833334,39970.89284173868,0.0,0.0,1,0.8774458333333334,0.4014,1.7129,1.3115,0.36408707785420874
2025-07-25,84441.5598285,84441.5598285,0.0,84441.5598285,47444.15230149476,0.0,0.0,47444.15230149476,22847.22348333333,18506.251021499993,41353.47450483333,0.0,0.0,0,0.67696875,0.192,1.5162,1.3242,0.3408693070805123
2025-07-26,84495.67819259259,84495.67819259259,0.0,84495.67819259259,48027.63745822214,0.0,0.0,48027.63745822214,27767.448497942387,22491.63328333333,50259.081781275716,0.0,0.0,0,0.6880090277777778,0.2778,1.5779,1.3001,0.32926061463384104
2025-07-27,82922.93567208436,82922.93567208436,824.7360833333317,83747.6717554177,60194.34572274639,0.0,3464.622922133328,63658.968644879715,22085.694589917694,17889.41261783333,39975.107207751025,0.0,0.0,1,0.87713125,0.3756,1.6917,1.3161,0.36606214114029234
2025-07-28,82832.36261316872,82832.36261316872,2331.8338833333323,85164.19649650205,60575.779462029954,0.0,10084.922413416662,70660.70187544661,22330.491279835383,18087.697936666664,40418.18921650205,0.0,0.0,1,0.8862368055555556,0.3783,1.7444,1.3660999999999999,0.3615559250091747
2025-07-29,83677.92882839506,83677.92882839506,1623.9160333333323,85301.84486172839,60680.49277126604,0.0,7036.07477533333,67716.56754659937,23852.31506172839,19320.3752,43172.69026172839,0.0,0.0,1,0.8846277777777778,0.4164,1.7497,1.3333,0.36569146840161365
2025-07-30,83442.09416367489,83442.09416367489,799.5146500000003,84241.60881367489,61550.2021748191,0.0,3643.948952891669,65194.151127710764,21229.857352674895,17196.184455666666,38426.04180834156,0.0,0.0,1,0.8796965277777778,0.3727,1.6898,1.3171,0.3619631270380533
2025-07-31,83907.52301032921,83907.52301032921,593.1698500000002,84500.69286032922,60676.70834666403,0.0,2932.5823732083363,63609.29071987237,23442.04777366255,18988.058696666667,42430.10647032922,0.0,0.0,1,0.8814312499999999,0.381,1.7439,1.3629,0.36916083525656723
2025-08-01,83714.2289085,83714.2289085,0.0,83714.2289085,46998.355712109595,0.0,0.0,46998.355712109595,23912.99715,19369.5276915,43282.524841499995,0.0,0.0,0,0.6663972222222222,0.1568,1.5892,1.4324,0.3368148796991136
2025-08-02,83527.49352934361,83527.49352934361,31.343333333333476,83558.83686267695,45904.837205420896,0.0,93.51283500000044,45998.3500404209,25352.914715843617,20535.860919833332,45888.77563567695,0.0,0.0,1,0.6621874999999999,0.1219,1.5378,1.4159000000000002,0.34373609706733355
2025-08-03,82750.34367184361,82750.34367184361,354.50690000000026,83104.8505718436,58092.52406774514,0.0,1877.9686435916701,59970.4927113368,22160.818799176952,17950.26322733333,40111.08202651028,0.0,0.0,1,0.83336875,0.3408,1.692,1.3512,0.3661435965021765
2025-08-04,82354.39263950617,82354.39263950617,177.83335,82532.22598950617,58457.52802369579,0.0,710.3118045249998,59167.83982822079,22546.211056172833,18262.430955499996,40808.642011672826,0.0,0.0,1,0.8447847222222222,0.374,1.6947,1.3207,0.3577616424690398
2025-08-05,82228.20398117283,82228.20398117283,134.39488333333327,82362.59886450616,58405.08590558697,0.0,465.41824855833295,58870.5041541453,22106.47533950617,17906.245025,40012.72036450617,0.0,0.0,1,0.8445958333333334,0.3346,1.7018,1.3672,0.36140030242620164
2025-08-06,82070.04472293827,82070.04472293827,643.6005499999995,82713.64527293827,59368.894568144344,0.0,2947.695127716665,62316.58969586101,21224.950471604934,17192.209882,38417.16035360494,0.0,0.0,1,0.8577486111111111,0.3616,1.7116,1.35,0.3636494301571591
2025-08-07,82089.26401109465,82089.26401109465,324.1335333333341,82413.397544428,57779.21529596288,0.0,1250.739911133337,59029.955207096216,24009.694005761317,19447.852144666664,43457.54615042798,0.0,0.0,1,0.8411048611111112,0.3292,1.7422,1.413,0.36193567996911125
2025-08-08,82472.55385596707,82472.55385596707,0.0,82472.55385596707,44399.67583484718,0.0,0.0,44399.67583484718,26243.26818930041,21257.04723333333,47500.315422633736,0.0,0.0,0,0.6379520833333333,0.0665,1.5268,1.4603,0.34134327316434493
2025-08-09,81991.98766447324,81991.98766447324,0.0,81991.98766447324,45217.49696603998,0.0,0.0,45217.49696603998,25966.79612880658,21033.10486433333,46999.90099313991,0.0,0.0,0,0.6529750000000001,0.1714,1.5586,1.3872,0.33690990192318315
2025-08-10,80735.52403353908,80735.52403353908,135.75743333333332,80871.28146687242,58090.283358386165,0.0,443.1707910416673,58533.45414942783,21598.492983539094,17494.779316666667,39093.27230020576,0.0,0.0,1,0.8486909722222223,0.3761,1.7523,1.3761999999999999,0.36140508030640217
2025-08-11,81032.30997386831,81032.30997386831,280.42909999999955,81312.7390738683,56454.466180951335,0.0,1217.153560708332,57671.61974165967,24673.05609053497,19985.17543333333,44658.2315238683,0.0,0.0,1,0.8396298611111112,0.3636,1.7686,1.405,0.36784758658381367
2025-08-12,80419.19320311728,80419.19320311728,342.94408333333314,80762.13728645061,57892.42584391888,0.0,1508.9351695666662,59401.36101348554,21319.562033950613,17268.845247499998,38588.40728145061,0.0,0.0,1,0.8573708333333333,0.3472,1.7091,1.3619,0.3651004998389332
2025-08-13,80502.05720955555,80502.05720955555,419.1494333333332,80921.2066428889,57492.24506608109,0.0,1967.1100041749999,59459.35507025609,21421.800488888886,17351.658396,38773.45888488888,0.0,0.0,1,0.8531652777777778,0.3789,1.7327,1.3538,0.36016199216452977
2025-08-14,80667.69547304526,80667.69547304526,506.7970000000003,81174.49247304526,57346.74358843561,0.0,2506.187031808335,59852.93062024395,21891.37748971193,17732.015766666664,39623.39325637859,0.0,0.0,1,0.8501201388888889,0.3843,1.7384,1.3540999999999999,0.36082177359848794
2025-08-15,80657.18703231687,80657.18703231687,0.0,80657.18703231687,44881.48362199124,0.0,0.0,44881.48362199124,22713.18499465021,18397.679845666666,41110.86484031688,0.0,0.0,0,0.6512152777777778,0.1119,1.6114,1.4994999999999998,0.34658136597170325
2025-08-16,80538.19342859465,80538.19342859465,0.0,80538.19342859465,44685.30716055729,0.0,0.0,44685.30716055729,23088.81392242798,18701.93927716666,41790.75319959464,0.0,0.0,0,0.6473409722222221,0.0685,1.5409,1.4724,0.34457483492406066
2025-08-17,79728.51718971193,79728.51718971193,448.2368499999997,80176.75403971193,56271.615582089216,0.0,2535.682688833331,58807.29827092255,21461.519320987652,17383.83065,38845.34997098765,0.0,0.0,1,0.8399,0.3386,1.7136,1.375,0.3693982475293809
2025-08-18,79736.9098718107,79736.9098718107,479.2132833333328,80216.12315514403,56539.49825693095,0.0,2509.3316847583324,59048.829941689284,22025.779588477366,17840.881466666666,39866.66105514403,0.0,0.0,1,0.8475611111111111,0.3325,1.7616,1.4291,0.369373832600357
2025-08-19,79571.98721539917,79571.98721539917,412.48056666666685,79984.46778206584,56769.26035335779,0.0,2484.325875183335,59253.58622854113,21453.85955473251,17377.62623933333,38831.48579406584,0.0,0.0,1,0.8429152777777777,0.4324,1.7202,1.2877999999999998,0.35697811719414735
2025-08-20,79799.10400999177,79799.10400999177,1386.5190666666672,81185.62307665843,57560.00631947103,0.0,6087.33079054167,63647.3371100127,22368.1279473251,18118.183637333328,40486.311584658426,0.0,0.0,1,0.866348611111111,0.4085,1.7251,1.3166000000000002,0.36922782563113143
2025-08-21,79684.72281625515,79684.72281625515,333.8963999999995,80018.61921625515,56718.71741250488,0.0,1724.6790314916652,58443.39644399654,21537.422366255145,17445.312116666664,38982.734482921805,0.0,0.0,1,0.8472069444444443,0.4163,1.7157,1.2993999999999999,0.35938360649651424
2025-08-22,79799.80584057201,79799.80584057201,0.0,79799.80584057201,44883.92431417837,0.0,0.0,44883.92431417837,23439.065827572016,18985.64332033333,42424.70914790535,0.0,0.0,0,0.6604708333333333,0.1444,1.5612,1.4167999999999998,0.33888689010965656
2025-08-23,79900.89807013991,79900.89807013991,0.0,79900.89807013991,43846.67429753679,0.0,0.0,43846.67429753679,25095.380895473252,20327.25852533333,45422.63942080658,0.0,0.0,0,0.6591965277777778,0.1405,1.5209,1.3803999999999998,0.3450583459948787
2025-08-24,78241.57699259259,78241.57699259259,597.5625666666667,78839.13955925925,55674.53217594928,0.0,3134.441375991666,58808.973551940944,21733.987592592588,17604.529949999996,39338.517542592585,0.0,0.0,1,0.8410215277777777,0.3394,1.7075,1.3681,0.36945215018005495
2025-08-25,77835.30945041153,77835.30945041153,2026.2111166666657,79861.5205670782,55773.40838006932,0.0,8208.97805338333,63982.386433452644,21595.229897119345,17492.136216666666,39087.36611378601,0.0,0.0,1,0.8601569444444443,0.3974,1.7083,1.3109,0.3661421040640387
2025-08-26,78505.3640983539,78505.3640983539,446.8332500000008,78952.19734835389,55254.48850277322,0.0,2217.2020660833377,57471.69056885656,22038.96113168724,17851.558516666664,39890.519648353904,0.0,0.0,1,0.8444180555555555,0.3224,1.6987,1.3763,0.3739729141359442
2025-08-27,78844.045327572,78844.045327572,715.7631833333335,79559.80851090534,55627.823319567484,0.0,3463.2330563833348,59091.05637595082,23707.294794238678,19202.908783333332,42910.203577572014,0.0,0.0,1,0.8533875,0.3375,1.7058,1.3683,0.37514405230876163
