policy,date,initial_plan_kwh,executed_adjusted_kwh,emergency_kwh,actual_grid_energy_kwh,plan_cost,adjustment_cost,emergency_cost,total_cost,up_adjust_kwh,down_adjust_kwh
0+6,2025-12-04,91779.68883888888,88326.38640339505,4674.416834722221,93000.80323811727,58859.59810440222,-1347.8376018788579,16620.34094251528,74132.10144503864,0.0,3453.302435493827
0+6,2025-12-05,90445.29331735254,90327.85881040808,0.0,90327.85881040808,57813.91555035353,-30.324278279583353,0.0,57783.59127207394,0.0,117.43450694444448
0+6,2025-12-06,92883.49848182441,91480.93155356652,0.0,91480.93155356652,59538.69843224318,-545.0304416590518,0.0,58993.66799058413,0.0,1402.5669282578874
0+6,2025-12-07,94327.92524444443,88756.06052998986,4379.69081388889,93135.75134387874,60401.59176131958,-1822.335439113635,13882.939881610422,72462.19620381636,0.0,5571.864714454563
0+6,2025-12-08,94127.33868329904,93970.75588781292,2234.5498288055546,96205.30571661847,60204.38575718721,35.915573476247744,6812.8557164640215,67053.15704712748,74.14665590277605,230.72945138888917
0+6,2025-12-09,93598.82612498285,91437.85338220163,2509.150580555555,93947.00396275718,59878.8381963468,-590.7589167863,8845.31688983611,68133.39616939661,89.37681805555519,2250.3495608367602
0+6,2025-12-10,90867.73434833676,91877.50600772563,3246.793012458334,95124.29902018397,57996.7405368601,773.8556756322254,11914.744473140257,70685.34068563259,1131.1095607777738,121.33790138888844
0+6,2025-12-11,94955.62916093963,91942.89915277777,1221.6040282638899,93164.50318104165,60555.44133777956,-1105.5707735354795,4320.765090983962,63770.63565522804,0.0,3012.7300081618705
0+6,2025-12-12,94265.87161805555,94828.1705097222,0.0,94828.1705097222,60109.23411262777,389.903751370834,0.0,60499.1378639986,562.2988916666677,0.0
0+6,2025-12-13,95135.02718009257,95466.57735881343,2.8350000000000364,95469.41235881344,61058.70539936481,1000.759862797091,6.061230000000077,62065.5264921619,1099.5435162208555,767.993337500001
0+6,2025-12-14,90453.87803609396,91935.5179305384,2639.291320305557,94574.80925084394,57478.43945613332,1253.8148289264577,10782.362057386908,69514.61634244668,1481.639894444444,0.0
0+6,2025-12-15,90719.85973942043,93631.94979080932,1818.7125531378608,95450.66234394717,57660.76008934255,2795.8017992233335,6875.85847131582,67332.42035988171,2912.090051388889,0.0
0+6,2025-12-16,96498.45389444444,94993.12884027776,1049.2234819444445,96042.3523222222,62081.3907896436,-573.0169496535414,3242.2619502604175,64750.63579025048,0.0,1505.3250541666662
0+6,2025-12-17,97384.57164322701,93952.13499119443,990.5525777777789,94942.68756897221,62381.54273393348,-1201.253945998722,3295.5400462257,64475.82883416046,0.0,3432.4366520325807
0+6,2025-12-18,92944.99198749999,93432.31225976389,1134.944759722222,94567.2570194861,59541.60758862735,550.366922445168,3790.349830394442,63882.324341466956,487.320272263893,0.0
0+6,2025-12-19,93173.42832674895,94810.47234346707,0.0,94810.47234346707,59615.177061176146,1433.4261638741864,0.0,61048.603225050334,1637.0440167181177,0.0
0+6,2025-12-20,95854.90284583332,94781.83191606653,0.0,94781.83191606653,61734.409442932636,-435.2382084683631,0.0,61299.17123446427,0.0,1073.0709297668031
0+6,2025-12-21,95529.39926474623,94397.69894900547,1569.8456458333335,95967.54459483881,61023.24257756536,-309.0736620075477,4991.625388336111,65705.79430389393,0.0,1131.7003157407444
0+6,2025-12-22,93619.77005795609,93550.63076212278,1675.0089156035688,95225.63967772634,60032.72023613579,-20.688756123611252,5577.107104708728,65589.1385847209,2.0102749999999787,71.14957083333366
0+6,2025-12-23,96311.85487832647,94171.15854022925,930.2121069444458,95101.3706471737,61592.738280470876,-649.4603023635326,3125.432894879174,64068.710872986514,45.532533333333504,2186.2288714305605
0+6,2025-12-24,95536.47906244855,95518.99208605966,458.0084652777778,95977.00055133743,61462.33706084096,-3.016277298333308,1347.55767076736,62806.87845430999,1.4672541666666348,18.95423055555534
0+6,2025-12-25,92372.54421385459,92332.13764024348,2089.634140888892,94421.77178113238,58728.87978898777,-12.17235201979162,7396.9328543707725,66113.64029133874,0.2513652777778361,40.657938888889134
0+6,2025-12-26,94895.77140917353,95099.13489173524,0.0,95099.13489173524,60634.179858968,594.5947603838183,0.0,61228.77461935182,467.52127777777713,264.15779521604975
0+6,2025-12-27,96558.14639722221,96217.43931262499,0.0,96217.43931262499,61829.45139790639,239.82973247366837,0.0,62069.28113038006,339.5683555555548,680.275440152778
0+6,2025-12-28,95441.35153187584,94434.566508179,480.34711174999984,94914.91361992901,61051.84257316583,-392.6991500790291,1774.0737705844308,62433.217193671226,0.0,1006.7850236968463
0+6,2025-12-29,94415.484875,95374.70504056945,481.8177388888888,95856.52277945833,59955.23464859555,930.8687480158064,1828.8984801847214,62715.00187679607,964.9599183472185,5.739752777777994
0+6,2025-12-30,95668.25442974965,95113.9784230691,668.6473618749976,95782.6257849441,61080.631030909506,9.837533466759169,2667.732350413603,63758.200914789864,138.87185720833344,693.1478638888891
0+6,2025-12-31,97742.0858699417,96777.91524771947,530.5384569444441,97308.45370466392,62406.21958317963,-225.48014676625036,1801.7883360173598,63982.52777243074,0.0,964.1706222222239
0+6+12,2025-02-01,93429.28859569615,90170.67618579663,0.0,90170.67618579663,59395.01843862276,-976.3704130617748,0.0,58418.648025560986,359.2521414722224,3617.864551371739
0+6+12,2025-02-02,93013.98304266117,90604.95297030365,13.789651388888956,90618.74262169254,58750.41665189426,-797.8143122859091,85.85586733194467,58038.45820694029,9.655611111111057,2418.6856834686228
0+6+12,2025-02-03,95562.53238888888,90804.17765593278,145.0575666666666,90949.23522259945,60470.27568131819,-1700.816263378062,662.6321263166667,59432.0915442568,0.0,4758.3547329561015
0+6+12,2025-02-04,97679.91239583332,93284.39318235597,74.05790972222232,93358.45109207819,62395.5796822361,-1652.8651329799334,245.02853587638936,60987.743085132555,0.0,4395.519213477368
0+6+12,2025-02-05,92742.84375982509,91928.62392637173,24.201163888889084,91952.82509026062,58761.72436063056,-229.93125336875715,112.13879798472357,58643.93190524652,102.71259444444465,916.9324278978045
0+6+12,2025-02-06,98267.08830138888,91719.06337222221,19.80902916666662,91738.87240138887,62633.72605929402,-2471.3541309914563,105.75077096249994,60268.12269926506,0.0,6548.024929166662
0+6+12,2025-02-07,94385.3950288923,89899.31591114539,0.0,89899.31591114539,59972.692875450666,-1575.9451794603021,0.0,58396.747695990365,70.39387500000046,4556.472992746914
0+6+12,2025-02-08,86001.55528223576,87069.76657932648,0.0,87069.76657932648,53672.87581746682,1186.704137272469,0.0,54859.57995473929,1081.4135109795973,13.202213888888991
0+6+12,2025-02-09,93405.08508194443,92365.72532232903,11.187437499999874,92376.91275982904,59036.70783862444,-382.8163095314525,54.49400806249938,58708.38553715549,4.126791430555613,1043.4865510459567
0+6+12,2025-02-10,88767.52914999999,84481.78809814455,155.9196027777777,84637.70770092233,55678.15593494472,-151.55009239202604,526.8229431951386,56053.428785747834,1921.0984139917714,6206.8394658472225
0+6+12,2025-02-11,89682.09669125514,85502.49807938957,24.52791388888908,85527.02599327845,56695.34691189259,-1629.1945120417913,74.868913521529,55141.02131337234,0.0,4179.598611865565
0+6+12,2025-02-12,89814.88468055555,85307.13506980453,28.202454458334614,85335.33752426287,56505.9492984968,-1577.727178268744,153.11888935821463,55081.34100958627,0.0,4507.749610751025
0+6+12,2025-02-13,84346.8667236111,81547.80963755914,58.11487361111134,81605.92451117025,52353.97471950027,-695.2052013931755,289.25946407291815,51948.02898218001,325.1861924897073,3124.243278541662
0+6+12,2025-02-14,86884.20855190328,85753.76184198611,0.0,85753.76184198611,54108.225898860124,86.18597383588636,0.0,54194.41187269601,586.2433828189346,1716.6900927361107
0+6+12,2025-02-15,88290.5040494513,83777.32752250598,0.0,83777.32752250598,54966.396657073456,-1481.737944291203,0.0,53484.65871278225,37.62457576388988,4550.801102709196
0+6+12,2025-02-16,89877.46801388887,83784.58734904166,268.18470555555484,84052.77205459721,56350.59278370708,-2153.6483130553056,1012.2823372569414,55209.226807908715,0.0,6092.880664847217
0+6+12,2025-02-17,88958.54734994855,81115.43587779491,139.80606388888833,81255.2419416838,55275.42614698615,-2485.867063321464,611.0675731263866,53400.62665679107,92.44295138888856,7935.554423542526
0+6+12,2025-02-18,80233.65361973594,81480.23513553172,294.5529736111102,81774.78810914283,49758.786033814285,990.6080832218369,1294.3861127861069,52043.78022982223,1246.5815157957798,0.0
0+6+12,2025-02-19,80714.37768411916,81010.8734148462,326.18348194444565,81337.05689679064,50128.41726120714,412.729895305971,1303.6002305062557,51844.74738701937,457.65111822702477,161.1553874999995
0+6+12,2025-02-20,83279.41539027778,81076.06427087808,240.7872722222242,81316.8515431003,51333.96486079221,59.876915624612934,1184.8409703361253,52578.68274675295,852.6149888888895,3055.96610828858
0+6+12,2025-02-21,81369.59173940329,81414.27522693758,0.0,81414.27522693758,50313.39229082767,900.5163720196189,0.0,51213.908662847294,1157.3224912355975,1112.6390037013052
0+6+12,2025-02-22,82807.39319058642,82066.74628057887,0.0,82066.74628057887,51237.133080496904,13.033869563940357,0.0,51250.16695006085,395.47145633333196,1136.1183663408747
0+6+12,2025-02-23,81437.41613174707,79489.17841264558,492.12760555555553,79981.30601820112,50182.815213086986,-638.5044822156254,1717.6934188715272,51262.00414974288,107.56243888888835,2055.8001579903926
0+6+12,2025-02-24,77723.81582933813,78754.51544948558,230.2336250000003,78984.74907448557,48302.9413039102,880.2881453889092,1183.8444806708344,50367.07392996994,1502.6270312585693,471.9274111111106
0+6+12,2025-02-25,80392.9759449861,75375.99432108333,213.7383486111122,75589.73266969444,49488.6424565491,-1512.3485274846091,919.828449479867,48896.12237854436,251.57500480624458,5268.556628709017
0+6+12,2025-02-26,73882.11549657065,76139.3340252915,442.3785041666656,76581.71252945816,45027.442761471946,2116.8532772014714,1839.3649627236068,48983.66100139703,2257.2185287208504,0.0
0+6+12,2025-02-27,75308.9164026406,75207.2567792181,338.8922638888878,75546.149043107,46137.80373944654,411.0449674814872,1633.9793631208286,48182.82807004886,547.4207251886193,649.0803486111109
0+6+12,2025-02-28,75524.92967674896,76806.91898129287,0.0,76806.91898129287,46057.357868489285,1305.1229980804446,0.0,47362.48086656973,1428.6934850994508,146.7041805555558
0+6+12,2025-03-01,85843.77428271604,79061.60548425221,0.0,79061.60548425221,53538.95427258208,-1913.2203215446684,0.0,51625.73395103741,655.5921782407385,7437.76097670456
0+6+12,2025-03-02,83044.5713120377,83777.46625668724,265.4243902777762,84042.89064696502,51336.141206940505,1168.4643799596463,1354.3381044604066,53858.94369136056,1070.7000988161951,337.80515416666617
0+6+12,2025-03-03,84771.50518931754,81417.0572545439,409.8113388888878,81826.8685934328,52357.21259632244,-146.66462339398777,1940.476071795133,54151.024044723585,1003.9465516803895,4358.394486454049
0+6+12,2025-03-04,75940.61318621399,77788.35926380589,705.4339902777785,78493.79325408366,46683.85452413651,1808.2905300733687,2450.3924621250026,50942.53751633488,1847.7460775919067,0.0
0+6+12,2025-03-05,79791.13168575102,76426.92259943415,251.2034255833373,76678.1260250175,49019.97667418915,-1027.0801102075106,1100.1593312923178,49093.05589527395,98.76374722222067,3462.9728335390964
0+6+12,2025-03-06,75133.27603170439,75521.07369859397,251.51623362500118,75772.58993221898,45793.33100176396,596.1227377285951,1080.5549343943326,47470.00867388689,660.7190196673542,272.9213527777771
0+6+12,2025-03-07,80780.17255865209,76809.35650978377,0.0,76809.35650978377,49925.33451632256,-1392.7287391460331,0.0,48532.605777176526,0.0,3970.8160488683116
0+6+12,2025-03-08,74584.90752095832,74698.32740051439,0.0,74698.32740051439,45277.808822833715,801.0914096767335,0.0,46078.900232510445,1022.7384970800808,909.318617524008
0+6+12,2025-03-09,78726.83741445473,73149.59969677126,328.6005124999997,73478.20020927125,47915.24272755087,-779.3980866619029,1526.2296972472213,48662.07433813618,1212.1531003377977,6789.390818021264
0+6+12,2025-03-10,75556.90248144718,76610.30791218055,450.75297083333373,77061.06088301388,45694.439071622764,1231.2661302056777,1664.753623445834,48590.458825274276,1097.4987349000323,44.09330416666694
0+6+12,2025-03-11,67445.78799300411,73519.00938355058,312.4431541666662,73831.45253771725,41154.20600928577,6228.404038366063,1294.950561279165,48677.560608930995,7527.266376148658,1454.044985602191
0+6+12,2025-03-12,77094.27813489368,71847.2854365415,271.5042375000006,72118.7896740415,47072.643559517805,-883.4451328040195,1000.1222078493095,47189.3206345631,1055.8286960236699,6302.821394375855
0+6+12,2025-03-13,77235.24039634773,77889.24265655008,352.0168375000005,78241.25949405009,46932.613143723946,904.3823238468352,1530.5562928062513,49367.55176037703,886.8265379801123,232.82427777777843
0+6+12,2025-03-14,69945.92924377572,70410.78955646999,0.0,70410.78955646999,42582.074433641945,974.8647206259016,0.0,43556.93915426785,1062.074714180386,597.2144014861183
0+6+12,2025-03-15,76322.13890694444,77219.68460559774,9.053333333333399,77228.73793893107,46223.971102382086,2787.334589659042,19.356026666666803,49030.66171870779,3319.4645095072015,2421.9188108539083
0+6+12,2025-03-16,73848.90551299724,73492.83256680556,207.9710791666658,73700.80364597224,45111.90710272442,369.36352386836893,881.1149323326356,46362.38555892543,1278.242011111116,1634.3149573028127
0+6+12,2025-03-17,69483.16628336042,66016.53532686179,469.84203194444495,66486.37735880623,41452.52690656767,-136.76980855690385,2016.058892314586,43331.81599032535,916.5636425411435,4383.194599039777
0+6+12,2025-03-18,77960.13295833333,72260.13360757852,127.97163888888917,72388.10524646741,47794.13632616624,-1688.768522529626,421.54472833194563,46526.91253196856,255.6599997222221,5955.659350477021
0+6+12,2025-03-19,65028.111678772286,68778.677885631,571.6218124999982,69350.299698131,39569.21747725693,3770.280335002299,1515.1911478930483,44854.68896015228,4206.261252143349,455.69504528463654
0+6+12,2025-03-20,73413.45432347392,68090.06683018673,1217.3716527777792,69307.4384829645,44712.58691134697,-1279.9466358142308,4610.473000330562,48043.113275863296,940.4327088904381,6263.820202177637
0+6+12,2025-03-21,71224.7246241706,65080.03849881686,0.0,65080.03849881686,42813.49560244485,-1482.3655160098867,0.0,41331.13008643496,464.3863732916676,6609.072498645404
0+6+12,2025-03-22,73697.9483563443,70476.24716786694,9.078333333333376,70485.32550120028,45017.12890273389,-794.1677040137563,19.409476666666755,44242.3706753868,421.70770589848746,3643.4088943758525
0+6+12,2025-03-23,74106.61468137859,69894.12807806926,265.8030069444451,70159.93108501371,45109.31601797122,-1512.2423338701376,1206.0186953666712,44803.09237946775,0.0,4212.486603309329
0+6+12,2025-03-24,69821.60133141288,67694.78557297942,289.35278055555546,67984.13835353497,42025.367988600156,-95.42542122383125,803.7578256180557,42733.70039299438,577.3558835761343,2704.171642009602
0+6+12,2025-03-25,77048.39567949245,68376.36173199589,544.3677637638895,68920.72949575978,46948.23656421999,-2692.2170567520775,2156.878942669559,46412.898450137465,172.95469166666504,8844.988639163239
0+6+12,2025-03-26,67170.62047189643,64600.350167986966,282.4780458333328,64882.8282138203,40612.20439221275,-564.771339829079,991.4273440708301,41038.8603964545,335.42696666666603,2905.69727057613
0+6+12,2025-03-27,70422.60704269547,66254.37323846022,616.8126388888886,66871.18587734911,42686.15192227504,-854.1583502450934,2277.9884340374983,44109.98200606745,656.5187777777792,4824.752582013025
0+6+12,2025-03-28,68377.01879999999,65183.840891820975,0.0,65183.840891820975,41568.56711670125,-739.9007043446549,0.0,40828.66641235659,516.9822654320978,3710.160173611115
0+6+12,2025-03-29,62918.48269305554,62110.40954431944,0.0,62110.40954431944,37884.15785276639,305.46594985478566,0.0,38189.62380262117,668.9791457083361,1477.052294444446
0+6+12,2025-03-30,68736.60165999657,61870.959181447186,897.6304416666665,62768.589623113854,41069.81557712857,-1994.2926690196978,3676.1332933486124,42751.65620145748,0.0,6865.642478549378
0+6+12,2025-03-31,60338.92374489026,64017.37060025719,488.63285416666747,64506.00345442386,36259.9969352702,5018.0347189688755,1758.732825225002,43036.76447946408,6689.066582733204,3010.619727366261
0+6+12,2025-04-01,72743.26750594992,68838.19138015431,498.9516249999999,69337.14300515431,43155.53767072038,-858.0985558324453,1758.9291405500012,44056.36825543794,371.17693833333493,4276.253064128945
0+6+12,2025-04-02,69635.84076805555,69251.27231959876,575.0482555555554,69826.32057515431,41622.897211218326,832.1401193632073,2341.2923240569444,44796.32965463847,1157.0063593449963,1541.574807801785
0+6+12,2025-04-03,70491.49285644719,65303.9578103395,397.4479563786022,65701.4057667181,42856.68546439257,-1772.5209936264012,1358.0011845431159,42442.16565530928,0.0,5187.535046107686
0+6+12,2025-04-04,62042.7369625,59828.13638523611,0.0,59828.13638523611,37139.30921500861,-667.9676078148601,0.0,36471.341607193746,35.01717412499879,2249.6177513888897
0+6+12,2025-04-05,62188.41999722221,62424.75211219135,0.0,62424.75211219135,36797.67218818888,687.8724359328489,0.0,37485.54462412173,724.4768094135819,488.1446944444444
0+6+12,2025-04-06,66123.87401843278,63162.48959075789,348.5436916666663,63511.033282424556,38889.40105871911,-57.32654073868298,1454.4729324097202,40286.54745039014,650.0204680555594,3611.4048957304562
0+6+12,2025-04-07,59158.94066527777,60562.36912944101,514.8609791666673,61077.23010860768,34894.89435607916,2179.2213862095937,1844.2388876076423,38918.3546298964,2012.408193827161,608.9797296639258
0+6+12,2025-04-08,67606.08887062757,62896.77307978395,466.6846013888909,63363.45768117284,40552.130630269625,-1294.4598664362472,2005.260733347931,41262.93149718131,152.98921111111076,4862.30500195473
0+6+12,2025-04-09,66265.9621968107,66567.88734982852,483.8252638888887,67051.71261371742,39443.85029747786,505.9347244781243,1896.0338578958338,41845.81887985182,1140.9004858539106,838.9753328360767
0+6+12,2025-04-10,65038.09262872084,62350.170706395744,824.5271026527765,63174.69780904852,39224.68303155548,-835.6234518907985,3618.926205721361,42007.98578538605,260.7266274862842,2948.6485498113843
0+6+12,2025-04-11,53960.15668957475,55882.337511566526,0.0,55882.337511566526,32244.417330992168,1866.6165026575156,0.0,34111.033833649686,1973.665298277778,51.48447628600661
0+6+12,2025-04-12,68624.42385119444,62952.93339002057,0.0,62952.93339002057,40788.239735872616,-1804.0828369997805,0.0,38984.15689887283,0.0,5671.490461173869
0+6+12,2025-04-13,61545.11532222222,61284.73875712397,593.0091888888891,61877.74794601285,36310.74577977847,228.30342990227138,2377.159805606945,38916.20901528768,356.4678150972227,616.8443801954767
0+6+12,2025-04-14,64705.521376183126,58381.03179211248,1030.294813888887,59411.32660600137,38824.39750460308,-2220.070554415721,3811.4627953847153,40415.789745572074,0.0,6324.489584070647
0+6+12,2025-04-15,56743.35386025377,57794.012984482164,510.14184861111073,58304.15483309328,33388.057934137105,1924.6793869134956,2522.880190699998,37835.61751175059,1927.7554940672194,877.0963698388236
0+6+12,2025-04-16,63175.22998683128,62960.067620130314,452.64435833333346,63412.711978463645,36810.893830620866,1509.4632314593143,1705.0745978833343,40025.43165996351,1690.5115721707818,1905.6739388717474
0+6+12,2025-04-17,57574.03766159122,60056.63974586762,365.98086666666717,60422.62061253429,34654.40027999258,2215.237446306773,1541.5830241263925,38411.220750425746,3664.871071690663,1182.2689874142648
0+6+12,2025-04-18,58610.451108161855,58984.44307792575,0.0,58984.44307792575,34558.62348775934,396.6534196288126,0.0,34955.27690738815,373.9919697638908,0.0
0+6+12,2025-04-19,62579.16936666666,61627.83544444444,0.0,61627.83544444444,36493.915475393194,1328.6727893110415,0.0,37822.58826470424,1733.5727444444447,2684.906666666666
0+6+12,2025-04-20,58332.29027520575,59002.22502221963,565.0013569444452,59567.22637916407,34620.41875269064,813.6166025682026,1955.7075949277805,37389.74295018662,692.4151692361123,22.48042222222267
0+6+12,2025-04-21,61243.55799903978,54814.25627670833,984.9431513888892,55799.19942809722,36253.68370694095,-1646.2705948439634,3515.9233634875013,38123.33647558449,233.3725017083335,6662.674224039783
0+6+12,2025-04-22,54910.379863888884,58332.87278103566,681.9701666666696,59014.842947702324,32472.777613439717,3158.9132207423118,2675.867272973629,38307.55810715566,3776.929817746917,354.43690060013864
0+6+12,2025-04-23,53910.865749519886,57725.681397685184,821.5204208333334,58547.201818518515,31922.357805766085,3092.7591259103733,2711.5494898402794,37726.66642151674,3814.8156481652977,0.0
0+6+12,2025-04-24,56075.27262918055,55546.56726668056,654.5315555555553,56201.09882223612,33137.836616325425,764.0777673317384,2388.354525297916,36290.26890895508,1059.8013041666684,1588.5066666666662
0+6+12,2025-04-25,54714.76270233196,54333.04403566529,0.0,54333.04403566529,32995.14751898478,-188.93656264520806,0.0,32806.21095633957,0.0,381.71866666666597
0+6+12,2025-04-26,54604.99958220165,54429.56189986334,0.0,54429.56189986334,32755.536883653873,632.5481280984195,0.0,33388.08501175229,809.8945118317913,985.332194170096
0+6+12,2025-04-27,55062.24398189299,56590.611981172835,792.2172138888891,57382.82919506173,32756.051712804365,1335.8555116714087,3093.5811347527806,37185.48835922855,1730.972111779835,202.60411249999981
0+6+12,2025-04-28,65820.82891141975,64285.15031524348,444.98312327777467,64730.133438521254,38573.21529012594,-398.42774559875954,1724.348804660903,39899.136349188084,155.32600972222053,1691.0046058984926
0+6+12,2025-04-29,57162.87302366255,55939.504386231136,264.19264861111117,56203.69703484225,33747.06000927683,440.3299663005344,1256.5634660090277,35443.95344158639,676.4168555555541,1899.7854929869677
0+6+12,2025-04-30,54337.98941570645,53252.12351428326,1603.0208625,54855.14437678326,32568.227005210487,-451.4962217074698,5723.9893484902805,37840.7201319933,0.0,1085.8659014231864
0+6+12,2025-05-01,57168.08622148491,56418.62144166666,2907.30777638889,59325.92921805555,34091.775846399396,-93.43273747685458,13355.950402903476,47354.29351182602,224.29297361110736,973.7577534293565
0+6+12,2025-05-02,67725.72750735597,66493.97622961248,0.0,66493.97622961248,40011.91481553619,-383.4565492071506,0.0,39628.45826632904,4.07770277777729,1235.828980521262
0+6+12,2025-05-03,63938.99743607681,61074.77012976543,18.39166666666665,61093.1617964321,37703.201040286425,-810.2186498105001,39.3213833333333,36932.30377380926,3.9138296111134423,2868.1411359224994
0+6+12,2025-05-04,60949.74251558641,54509.81984166666,3605.1601430555575,58114.97998472222,35913.771924014254,-1761.971370248102,15080.30123920834,49232.10179297449,0.0,6439.922673919753
0+6+12,2025-05-05,61903.140418055555,59355.27127538425,2759.747615277779,62115.01889066203,37144.11023286791,-1051.3820322385118,12624.62693561528,48717.355136244674,63.50339112499864,2611.372533796297
0+6+12,2025-05-06,54281.05694718793,55958.862655615216,3117.1206666666667,59075.983322281885,32342.2022478391,1555.2938756912401,13737.603142759725,47635.09926629007,2357.1783548950593,679.3726464677691
0+6+12,2025-05-07,57846.83926531207,59252.0077967764,2292.775619555557,61544.78341633196,34805.900774781476,969.7832298068323,10696.79473842248,46472.47874301079,1405.1685314643385,0.0
0+6+12,2025-05-08,64362.44505832561,61173.149699108355,2396.0299527777775,63569.17965188613,37250.59326307691,-561.9980654746181,11852.610424956245,48541.20562255854,321.29460258916595,3510.5899618064154
0+6+12,2025-05-09,67542.22879528464,60493.898906944436,0.0,60493.898906944436,39560.34590978577,-1839.5181100036525,0.0,37720.82779978212,109.00800555555534,7157.337893895745
0+6+12,2025-05-10,65730.25748077023,64361.32957807837,0.0,64361.32957807837,38493.8573407315,795.2335851606038,0.0,39289.0909258921,1226.3001861111127,2595.228088802979
0+6+12,2025-05-11,62312.21982818929,59840.174319290105,2052.3292361111107,61892.503555401214,36308.47332884034,-10.356295516087926,10099.245554390276,46397.362587714524,671.1155310528106,3143.1610399519905
0+6+12,2025-05-12,55626.12271243141,57408.954005469815,1503.2961458333339,58912.250151303146,33111.50778772933,2485.5419524510526,6675.470513720142,42272.520253900526,2952.723291255138,1169.891998216736
0+6+12,2025-05-13,64636.29115312071,59231.159209299716,1206.5181486111126,60437.67735791083,37859.32763421592,-977.7495304469602,5829.573813717366,42711.15191748633,505.477330733197,5910.6092745541855
0+6+12,2025-05-14,63028.20192676611,59709.32113403635,963.1280472222215,60672.44918125857,38032.36050077957,-958.185807651822,3935.5588065638854,41009.73349969163,378.15734235253535,3697.038135082298
0+6+12,2025-05-15,61829.94477007424,59904.23569634311,711.963431944445,60616.19912828755,37914.53200037076,-130.46745119792172,2692.5438456097245,40476.60839478256,1323.4708347393678,3249.1799084705
0+6+12,2025-05-16,58854.16810546981,56022.372662414266,0.0,56022.372662414266,35851.0999553423,-939.8367184420679,0.0,34911.26323690023,0.0,2831.7954430555533
0+6+12,2025-05-17,66891.34851658093,64207.22392848078,3.5616666666666106,64210.78559514745,39858.48946880014,-857.62354030302,7.614843333333213,39008.48077183045,0.0,2684.1245881001414
0+6+12,2025-05-18,66484.45099698217,62679.79188887173,696.2253694444448,63376.01725831618,39145.90378950878,-1054.530803104728,2252.044025536807,40343.41701194086,0.0,3804.6591081104284
0+6+12,2025-05-19,60550.91036694101,56702.826623531204,499.89225277777757,57202.71887630898,35790.457003286036,-548.7632432626966,2613.8635866979157,37855.55734672125,335.59646686111194,4183.680210270919
0+6+12,2025-05-20,60057.88522263374,61283.33071901371,715.6551250000025,61998.98584401372,35707.15495163588,1326.4544538561095,3339.2435845652935,40372.85299005728,1259.2577033244195,33.81220694444437
0+6+12,2025-05-21,56671.6308803155,58878.258635939645,717.7943080694483,59596.05294400909,34291.02212009536,2474.279234620114,2734.754930253791,39500.056284969265,3000.0002880144016,793.372532390258
0+6+12,2025-05-22,59554.15739696502,58994.315994204386,450.37937083333316,59444.69536503772,36108.05381034689,-139.8801930244479,1858.6482620611102,37826.82187938356,0.0,559.841402760631
0+6+12,2025-05-23,63681.17096476337,62541.40236656379,0.0,62541.40236656379,37667.794076741186,1269.5578769016806,0.0,38937.351953642865,1532.4411237654303,2672.2097219650186
0+6+12,2025-05-24,57900.62112021604,57806.74927308527,0.0,57806.74927308527,35132.3541909966,25.498513177225703,0.0,35157.85270417383,128.18257407407367,222.05442120484963
0+6+12,2025-05-25,60570.73799840534,57056.58471328532,804.2420263888886,57860.82673967421,35902.438843632095,-649.6991913962488,3176.6400779416663,38429.37973017751,140.40341638888864,3654.556701508917
0+6+12,2025-05-26,58637.32468204167,61978.05848152727,599.3814861111114,62577.43996763838,35441.74160239911,2700.131812819329,2014.939973080556,40156.81338829899,3340.733799485595,0.0
0+6+12,2025-05-27,55899.014393227015,56754.25996754115,889.7792958333334,57644.03926337448,33971.59195733478,1950.6671360921796,3644.481234202084,39566.74032762904,2914.442386145409,2059.1968118312766
0+6+12,2025-05-28,63716.46592222222,62088.11763659928,385.38825833333283,62473.50589493261,37704.08732342305,-64.93052751094355,1493.914599516665,39133.07139542877,318.9618678749985,1947.310153497939
0+6+12,2025-05-29,62960.61063472222,62176.56952251372,558.4083305555541,62734.97785306927,37420.34999897958,468.5486112905686,2456.429248921519,40345.327859191675,979.7086306111125,1763.7497428196202
0+6+12,2025-05-30,66817.84670312071,61204.252502959185,0.0,61204.252502959185,40060.36914258423,-1352.7541844149816,0.0,38707.61495816925,96.89277108333329,5710.486971244851
0+6+12,2025-05-31,69685.75350154939,63677.67888472222,92.18666666666661,63769.86555138889,42418.67151516987,-2083.5231478166747,197.0950933333332,40532.24346068653,0.0,6008.074616827166
0+6+12,2025-06-01,77390.77704531893,71456.31407856652,6403.153591666667,77859.46767023318,46832.32454412542,-2150.8204006408687,25827.170286809724,70508.67443029427,0.0,5934.462966752401
0+6+12,2025-06-02,78860.16936685526,68002.45811484911,6403.74057777778,74406.19869262689,48382.20696719123,-3511.75715652552,24500.79509349238,69371.24490415808,0.0,10857.71125200617
0+6+12,2025-06-03,72795.50102247941,71452.28955294924,5018.796670833334,76471.08622378258,44103.5510551509,627.1079276159978,20069.417673177093,64800.07665594399,1158.9898791666667,2502.2013486968367
0+6+12,2025-06-04,83604.211835631,70589.5017897169,5273.924581944442,75863.42637166135,51602.961057118155,-2173.1978654032855,19270.091867103467,68699.85505881833,3511.6019459754807,16526.311991889575
