INFO [001/334] policy=0+6+12+18 2025-02-01 solved (0, 6, 12, 18): emergency=0.000 adjustment_cost=-976.370 total_cost=58418.648
INFO [118/334] policy=0 2025-05-29 solved (0,): emergency=1061.185 adjustment_cost=0.000 total_cost=42124.271
INFO [119/334] policy=0 2025-05-30 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=40060.369
INFO [120/334] policy=0 2025-05-31 solved (0,): emergency=92.187 adjustment_cost=0.000 total_cost=42615.767
INFO [121/334] policy=0 2025-06-01 solved (0,): emergency=4779.945 adjustment_cost=0.000 total_cost=65461.976
INFO [122/334] policy=0 2025-06-02 solved (0,): emergency=4768.229 adjustment_cost=0.000 total_cost=66852.374
INFO [123/334] policy=0 2025-06-03 solved (0,): emergency=5181.510 adjustment_cost=0.000 total_cost=64957.133
INFO [124/334] policy=0 2025-06-04 solved (0,): emergency=4170.543 adjustment_cost=0.000 total_cost=66453.900
INFO [125/334] policy=0 2025-06-05 solved (0,): emergency=6101.855 adjustment_cost=0.000 total_cost=68477.263
INFO [126/334] policy=0 2025-06-06 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=49632.014
INFO [127/334] policy=0 2025-06-07 solved (0,): emergency=76.188 adjustment_cost=0.000 total_cost=52908.947
INFO [128/334] policy=0 2025-06-08 solved (0,): emergency=5748.926 adjustment_cost=0.000 total_cost=64718.400
INFO [129/334] policy=0 2025-06-09 solved (0,): emergency=3010.910 adjustment_cost=0.000 total_cost=60051.470
INFO [130/334] policy=0 2025-06-10 solved (0,): emergency=3075.901 adjustment_cost=0.000 total_cost=57335.826
INFO [131/334] policy=0 2025-06-11 solved (0,): emergency=2930.467 adjustment_cost=0.000 total_cost=61615.448
INFO [132/334] policy=0 2025-06-12 solved (0,): emergency=1573.158 adjustment_cost=0.000 total_cost=55464.463
INFO [133/334] policy=0 2025-06-13 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=50009.482
INFO [134/334] policy=0 2025-06-14 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=49990.154
INFO [135/334] policy=0 2025-06-15 solved (0,): emergency=3789.312 adjustment_cost=0.000 total_cost=59476.894
INFO [136/334] policy=0 2025-06-16 solved (0,): emergency=2161.627 adjustment_cost=0.000 total_cost=56369.834
INFO [137/334] policy=0 2025-06-17 solved (0,): emergency=1891.328 adjustment_cost=0.000 total_cost=57747.243
INFO [138/334] policy=0 2025-06-18 solved (0,): emergency=867.290 adjustment_cost=0.000 total_cost=53447.192
INFO [139/334] policy=0 2025-06-19 solved (0,): emergency=2432.648 adjustment_cost=0.000 total_cost=58030.828
INFO [140/334] policy=0 2025-06-20 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=49076.746
INFO [141/334] policy=0 2025-06-21 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=45952.656
INFO [142/334] policy=0 2025-06-22 solved (0,): emergency=2093.548 adjustment_cost=0.000 total_cost=53962.640
INFO [143/334] policy=0 2025-06-23 solved (0,): emergency=1429.693 adjustment_cost=0.000 total_cost=51826.918
INFO [144/334] policy=0 2025-06-24 solved (0,): emergency=668.123 adjustment_cost=0.000 total_cost=57366.206
INFO [145/334] policy=0 2025-06-25 solved (0,): emergency=2034.865 adjustment_cost=0.000 total_cost=57119.237
INFO [146/334] policy=0 2025-06-26 solved (0,): emergency=2257.166 adjustment_cost=0.000 total_cost=55111.427
INFO [147/334] policy=0 2025-06-27 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=49134.820
INFO [148/334] policy=0 2025-06-28 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=48162.080
INFO [149/334] policy=0 2025-06-29 solved (0,): emergency=3964.847 adjustment_cost=0.000 total_cost=59560.091
INFO [150/334] policy=0 2025-06-30 solved (0,): emergency=883.195 adjustment_cost=0.000 total_cost=53092.291
INFO [151/334] policy=0 2025-07-01 solved (0,): emergency=12898.357 adjustment_cost=0.000 total_cost=89601.340
INFO [152/334] policy=0 2025-07-02 solved (0,): emergency=8911.416 adjustment_cost=0.000 total_cost=73345.164
INFO [153/334] policy=0 2025-07-03 solved (0,): emergency=8316.605 adjustment_cost=0.000 total_cost=78685.228
INFO [154/334] policy=0 2025-07-04 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=43088.262
INFO [155/334] policy=0 2025-07-05 solved (0,): emergency=71.998 adjustment_cost=0.000 total_cost=42892.177
INFO [156/334] policy=0 2025-07-06 solved (0,): emergency=12338.992 adjustment_cost=0.000 total_cost=92828.583
INFO [157/334] policy=0 2025-07-07 solved (0,): emergency=7060.767 adjustment_cost=0.000 total_cost=71208.905
INFO [158/334] policy=0 2025-07-08 solved (0,): emergency=7121.739 adjustment_cost=0.000 total_cost=74854.100
INFO [159/334] policy=0 2025-07-09 solved (0,): emergency=4926.264 adjustment_cost=0.000 total_cost=67657.352
INFO [160/334] policy=0 2025-07-10 solved (0,): emergency=4304.028 adjustment_cost=0.000 total_cost=63639.524
INFO [161/334] policy=0 2025-07-11 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=52335.901
INFO [162/334] policy=0 2025-07-12 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=46608.459
INFO [163/334] policy=0 2025-07-13 solved (0,): emergency=1562.462 adjustment_cost=0.000 total_cost=57005.238
INFO [164/334] policy=0 2025-07-14 solved (0,): emergency=2788.756 adjustment_cost=0.000 total_cost=59448.505
INFO [165/334] policy=0 2025-07-15 solved (0,): emergency=1368.207 adjustment_cost=0.000 total_cost=55960.558
INFO [166/334] policy=0 2025-07-16 solved (0,): emergency=2818.486 adjustment_cost=0.000 total_cost=58876.886
INFO [167/334] policy=0 2025-07-17 solved (0,): emergency=3142.826 adjustment_cost=0.000 total_cost=60816.293
INFO [168/334] policy=0 2025-07-18 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=55499.225
INFO [169/334] policy=0 2025-07-19 solved (0,): emergency=31.365 adjustment_cost=0.000 total_cost=54766.805
INFO [170/334] policy=0 2025-07-20 solved (0,): emergency=930.690 adjustment_cost=0.000 total_cost=55287.584
INFO [171/334] policy=0 2025-07-21 solved (0,): emergency=728.870 adjustment_cost=0.000 total_cost=55524.923
INFO [172/334] policy=0 2025-07-22 solved (0,): emergency=1782.369 adjustment_cost=0.000 total_cost=56970.331
INFO [173/334] policy=0 2025-07-23 solved (0,): emergency=276.314 adjustment_cost=0.000 total_cost=58185.699
INFO [174/334] policy=0 2025-07-24 solved (0,): emergency=256.371 adjustment_cost=0.000 total_cost=57741.880
INFO [175/334] policy=0 2025-07-25 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=50345.262
INFO [176/334] policy=0 2025-07-26 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=53493.802
INFO [177/334] policy=0 2025-07-27 solved (0,): emergency=1998.284 adjustment_cost=0.000 total_cost=59650.972
INFO [178/334] policy=0 2025-07-28 solved (0,): emergency=2018.268 adjustment_cost=0.000 total_cost=62230.472
INFO [179/334] policy=0 2025-07-29 solved (0,): emergency=1595.317 adjustment_cost=0.000 total_cost=58190.381
INFO [180/334] policy=0 2025-07-30 solved (0,): emergency=4036.525 adjustment_cost=0.000 total_cost=63155.710
INFO [181/334] policy=0 2025-07-31 solved (0,): emergency=1701.589 adjustment_cost=0.000 total_cost=57691.177
INFO [182/334] policy=0 2025-08-01 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=51870.192
INFO [183/334] policy=0 2025-08-02 solved (0,): emergency=32.528 adjustment_cost=0.000 total_cost=56591.935
INFO [184/334] policy=0 2025-08-03 solved (0,): emergency=492.316 adjustment_cost=0.000 total_cost=47522.701
INFO [185/334] policy=0 2025-08-04 solved (0,): emergency=266.957 adjustment_cost=0.000 total_cost=49992.917
INFO [186/334] policy=0 2025-08-05 solved (0,): emergency=1289.528 adjustment_cost=0.000 total_cost=51813.285
INFO [187/334] policy=0 2025-08-06 solved (0,): emergency=409.120 adjustment_cost=0.000 total_cost=55378.936
INFO [188/334] policy=0 2025-08-07 solved (0,): emergency=392.973 adjustment_cost=0.000 total_cost=53523.229
INFO [189/334] policy=0 2025-08-08 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=46543.675
INFO [190/334] policy=0 2025-08-09 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=49212.158
INFO [191/334] policy=0 2025-08-10 solved (0,): emergency=449.360 adjustment_cost=0.000 total_cost=51425.277
INFO [192/334] policy=0 2025-08-11 solved (0,): emergency=978.489 adjustment_cost=0.000 total_cost=50963.335
INFO [193/334] policy=0 2025-08-12 solved (0,): emergency=280.878 adjustment_cost=0.000 total_cost=52499.004
INFO [194/334] policy=0 2025-08-13 solved (0,): emergency=1218.759 adjustment_cost=0.000 total_cost=52281.930
INFO [195/334] policy=0 2025-08-14 solved (0,): emergency=545.129 adjustment_cost=0.000 total_cost=51420.285
INFO [196/334] policy=0 2025-08-15 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=54873.155
INFO [197/334] policy=0 2025-08-16 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=53964.064
INFO [198/334] policy=0 2025-08-17 solved (0,): emergency=344.293 adjustment_cost=0.000 total_cost=51543.712
INFO [199/334] policy=0 2025-08-18 solved (0,): emergency=264.925 adjustment_cost=0.000 total_cost=49985.656
INFO [200/334] policy=0 2025-08-19 solved (0,): emergency=434.673 adjustment_cost=0.000 total_cost=50276.795
INFO [201/334] policy=0 2025-08-20 solved (0,): emergency=512.654 adjustment_cost=0.000 total_cost=54970.996
INFO [202/334] policy=0 2025-08-21 solved (0,): emergency=148.370 adjustment_cost=0.000 total_cost=51069.874
INFO [203/334] policy=0 2025-08-22 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=50745.663
INFO [204/334] policy=0 2025-08-23 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=48576.417
INFO [205/334] policy=0 2025-08-24 solved (0,): emergency=251.776 adjustment_cost=0.000 total_cost=49456.798
INFO [206/334] policy=0 2025-08-25 solved (0,): emergency=158.244 adjustment_cost=0.000 total_cost=62073.370
INFO [207/334] policy=0 2025-08-26 solved (0,): emergency=688.368 adjustment_cost=0.000 total_cost=51583.577
INFO [208/334] policy=0 2025-08-27 solved (0,): emergency=1897.894 adjustment_cost=0.000 total_cost=57300.065
INFO [209/334] policy=0 2025-08-28 solved (0,): emergency=1734.024 adjustment_cost=0.000 total_cost=55328.284
INFO [210/334] policy=0 2025-08-29 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=55654.395
INFO [211/334] policy=0 2025-08-30 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=52767.757
INFO [212/334] policy=0 2025-08-31 solved (0,): emergency=1216.751 adjustment_cost=0.000 total_cost=53752.397
INFO [213/334] policy=0 2025-09-01 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=52955.235
INFO [214/334] policy=0 2025-09-02 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=47590.679
INFO [215/334] policy=0 2025-09-03 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=50660.312
INFO [216/334] policy=0 2025-09-04 solved (0,): emergency=12.793 adjustment_cost=0.000 total_cost=50013.511
INFO [217/334] policy=0 2025-09-05 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=47194.742
INFO [218/334] policy=0 2025-09-06 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=47352.852
INFO [219/334] policy=0 2025-09-07 solved (0,): emergency=244.191 adjustment_cost=0.000 total_cost=48467.233
INFO [220/334] policy=0 2025-09-08 solved (0,): emergency=6.880 adjustment_cost=0.000 total_cost=51282.048
INFO [221/334] policy=0 2025-09-09 solved (0,): emergency=483.955 adjustment_cost=0.000 total_cost=47358.777
INFO [222/334] policy=0 2025-09-10 solved (0,): emergency=3.782 adjustment_cost=0.000 total_cost=52435.627
INFO [223/334] policy=0 2025-09-11 solved (0,): emergency=482.559 adjustment_cost=0.000 total_cost=54941.100
INFO [224/334] policy=0 2025-09-12 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=47102.331
INFO [225/334] policy=0 2025-09-13 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=46423.888
INFO [226/334] policy=0 2025-09-14 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=54317.231
INFO [227/334] policy=0 2025-09-15 solved (0,): emergency=642.579 adjustment_cost=0.000 total_cost=47679.085
INFO [228/334] policy=0 2025-09-16 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=53144.062
INFO [229/334] policy=0 2025-09-17 solved (0,): emergency=431.229 adjustment_cost=0.000 total_cost=52736.854
INFO [230/334] policy=0 2025-09-18 solved (0,): emergency=1714.219 adjustment_cost=0.000 total_cost=52548.512
INFO [231/334] policy=0 2025-09-19 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=49763.489
INFO [232/334] policy=0 2025-09-20 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=48311.815
INFO [233/334] policy=0 2025-09-21 solved (0,): emergency=6.957 adjustment_cost=0.000 total_cost=48503.073
INFO [234/334] policy=0 2025-09-22 solved (0,): emergency=71.615 adjustment_cost=0.000 total_cost=49527.359
INFO [235/334] policy=0 2025-09-23 solved (0,): emergency=39.266 adjustment_cost=0.000 total_cost=48149.643
INFO [236/334] policy=0 2025-09-24 solved (0,): emergency=3359.450 adjustment_cost=0.000 total_cost=51265.616
INFO [237/334] policy=0 2025-09-25 solved (0,): emergency=225.533 adjustment_cost=0.000 total_cost=46405.768
INFO [238/334] policy=0 2025-09-26 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=50422.649
INFO [239/334] policy=0 2025-09-27 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=42251.456
INFO [240/334] policy=0 2025-09-28 solved (0,): emergency=964.548 adjustment_cost=0.000 total_cost=47193.896
INFO [241/334] policy=0 2025-09-29 solved (0,): emergency=450.469 adjustment_cost=0.000 total_cost=48197.779
INFO [242/334] policy=0 2025-09-30 solved (0,): emergency=3441.927 adjustment_cost=0.000 total_cost=58134.963
INFO [243/334] policy=0 2025-10-01 solved (0,): emergency=48.004 adjustment_cost=0.000 total_cost=43638.247
INFO [244/334] policy=0 2025-10-02 solved (0,): emergency=140.431 adjustment_cost=0.000 total_cost=47616.283
INFO [245/334] policy=0 2025-10-03 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=41564.997
INFO [246/334] policy=0 2025-10-04 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=49451.894
INFO [247/334] policy=0 2025-10-05 solved (0,): emergency=219.630 adjustment_cost=0.000 total_cost=46502.418
INFO [248/334] policy=0 2025-10-06 solved (0,): emergency=3045.742 adjustment_cost=0.000 total_cost=49668.366
INFO [249/334] policy=0 2025-10-07 solved (0,): emergency=563.886 adjustment_cost=0.000 total_cost=44424.072
INFO [250/334] policy=0 2025-10-08 solved (0,): emergency=418.826 adjustment_cost=0.000 total_cost=43432.027
INFO [251/334] policy=0 2025-10-09 solved (0,): emergency=128.186 adjustment_cost=0.000 total_cost=48092.192
INFO [252/334] policy=0 2025-10-10 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=46220.936
INFO [253/334] policy=0 2025-10-11 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=46352.754
INFO [254/334] policy=0 2025-10-12 solved (0,): emergency=800.751 adjustment_cost=0.000 total_cost=45803.734
INFO [255/334] policy=0 2025-10-13 solved (0,): emergency=486.767 adjustment_cost=0.000 total_cost=46014.253
INFO [256/334] policy=0 2025-10-14 solved (0,): emergency=743.652 adjustment_cost=0.000 total_cost=49096.055
INFO [257/334] policy=0 2025-10-15 solved (0,): emergency=197.996 adjustment_cost=0.000 total_cost=48604.584
INFO [258/334] policy=0 2025-10-16 solved (0,): emergency=698.091 adjustment_cost=0.000 total_cost=47899.687
INFO [259/334] policy=0 2025-10-17 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=39445.675
INFO [260/334] policy=0 2025-10-18 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=47040.410
INFO [261/334] policy=0 2025-10-19 solved (0,): emergency=460.696 adjustment_cost=0.000 total_cost=47543.410
INFO [262/334] policy=0 2025-10-20 solved (0,): emergency=344.678 adjustment_cost=0.000 total_cost=49089.544
INFO [263/334] policy=0 2025-10-21 solved (0,): emergency=1256.180 adjustment_cost=0.000 total_cost=51352.752
INFO [264/334] policy=0 2025-10-22 solved (0,): emergency=1103.681 adjustment_cost=0.000 total_cost=48829.627
INFO [265/334] policy=0 2025-10-23 solved (0,): emergency=428.506 adjustment_cost=0.000 total_cost=53649.686
INFO [266/334] policy=0 2025-10-24 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=44840.907
INFO [267/334] policy=0 2025-10-25 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=47816.805
INFO [268/334] policy=0 2025-10-26 solved (0,): emergency=482.567 adjustment_cost=0.000 total_cost=49078.451
INFO [269/334] policy=0 2025-10-27 solved (0,): emergency=1901.853 adjustment_cost=0.000 total_cost=50514.392
INFO [270/334] policy=0 2025-10-28 solved (0,): emergency=3836.623 adjustment_cost=0.000 total_cost=57625.338
INFO [271/334] policy=0 2025-10-29 solved (0,): emergency=486.033 adjustment_cost=0.000 total_cost=50476.302
INFO [272/334] policy=0 2025-10-30 solved (0,): emergency=2937.341 adjustment_cost=0.000 total_cost=53609.752
INFO [273/334] policy=0 2025-10-31 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=48986.011
INFO [274/334] policy=0 2025-11-01 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=45785.979
INFO [275/334] policy=0 2025-11-02 solved (0,): emergency=1825.297 adjustment_cost=0.000 total_cost=52646.836
INFO [276/334] policy=0 2025-11-03 solved (0,): emergency=329.311 adjustment_cost=0.000 total_cost=50391.988
INFO [277/334] policy=0 2025-11-04 solved (0,): emergency=958.452 adjustment_cost=0.000 total_cost=49792.206
INFO [278/334] policy=0 2025-11-05 solved (0,): emergency=459.909 adjustment_cost=0.000 total_cost=53435.622
INFO [279/334] policy=0 2025-11-06 solved (0,): emergency=788.346 adjustment_cost=0.000 total_cost=51551.132
INFO [280/334] policy=0 2025-11-07 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=47366.055
INFO [281/334] policy=0 2025-11-08 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=49678.442
INFO [282/334] policy=0 2025-11-09 solved (0,): emergency=696.762 adjustment_cost=0.000 total_cost=51752.218
INFO [283/334] policy=0 2025-11-10 solved (0,): emergency=1604.380 adjustment_cost=0.000 total_cost=55446.586
INFO [284/334] policy=0 2025-11-11 solved (0,): emergency=311.725 adjustment_cost=0.000 total_cost=52809.436
INFO [285/334] policy=0 2025-11-12 solved (0,): emergency=432.272 adjustment_cost=0.000 total_cost=51166.716
INFO [286/334] policy=0 2025-11-13 solved (0,): emergency=3987.761 adjustment_cost=0.000 total_cost=63426.805
INFO [287/334] policy=0 2025-11-14 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=49219.580
INFO [288/334] policy=0 2025-11-15 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=53673.051
INFO [289/334] policy=0 2025-11-16 solved (0,): emergency=1583.038 adjustment_cost=0.000 total_cost=56149.039
INFO [290/334] policy=0 2025-11-17 solved (0,): emergency=2606.089 adjustment_cost=0.000 total_cost=56903.815
INFO [291/334] policy=0 2025-11-18 solved (0,): emergency=1417.626 adjustment_cost=0.000 total_cost=55504.502
INFO [292/334] policy=0 2025-11-19 solved (0,): emergency=1446.871 adjustment_cost=0.000 total_cost=56243.954
INFO [293/334] policy=0 2025-11-20 solved (0,): emergency=1400.279 adjustment_cost=0.000 total_cost=55693.319
INFO [294/334] policy=0 2025-11-21 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=50570.169
INFO [295/334] policy=0 2025-11-22 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=55579.627
INFO [296/334] policy=0 2025-11-23 solved (0,): emergency=1423.183 adjustment_cost=0.000 total_cost=56448.207
INFO [297/334] policy=0 2025-11-24 solved (0,): emergency=1094.671 adjustment_cost=0.000 total_cost=53980.665
INFO [298/334] policy=0 2025-11-25 solved (0,): emergency=249.600 adjustment_cost=0.000 total_cost=59020.817
INFO [299/334] policy=0 2025-11-26 solved (0,): emergency=479.610 adjustment_cost=0.000 total_cost=56601.939
INFO [300/334] policy=0 2025-11-27 solved (0,): emergency=422.373 adjustment_cost=0.000 total_cost=54843.679
INFO [301/334] policy=0 2025-11-28 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=53453.092
INFO [302/334] policy=0 2025-11-29 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=60169.463
INFO [303/334] policy=0 2025-11-30 solved (0,): emergency=1365.627 adjustment_cost=0.000 total_cost=60370.592
INFO [304/334] policy=0 2025-12-01 solved (0,): emergency=3678.912 adjustment_cost=0.000 total_cost=69082.580
INFO [305/334] policy=0 2025-12-02 solved (0,): emergency=4068.184 adjustment_cost=0.000 total_cost=73916.671
INFO [306/334] policy=0 2025-12-03 solved (0,): emergency=8699.629 adjustment_cost=0.000 total_cost=82711.122
INFO [307/334] policy=0 2025-12-04 solved (0,): emergency=5196.832 adjustment_cost=0.000 total_cost=77871.437
INFO [308/334] policy=0 2025-12-05 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=57813.916
INFO [309/334] policy=0 2025-12-06 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=59538.698
INFO [310/334] policy=0 2025-12-07 solved (0,): emergency=3039.404 adjustment_cost=0.000 total_cost=70660.049
INFO [311/334] policy=0 2025-12-08 solved (0,): emergency=2546.181 adjustment_cost=0.000 total_cost=68280.236
INFO [312/334] policy=0 2025-12-09 solved (0,): emergency=2540.510 adjustment_cost=0.000 total_cost=68753.099
INFO [313/334] policy=0 2025-12-10 solved (0,): emergency=4292.500 adjustment_cost=0.000 total_cost=72477.485
INFO [314/334] policy=0 2025-12-11 solved (0,): emergency=820.548 adjustment_cost=0.000 total_cost=63245.839
INFO [315/334] policy=0 2025-12-12 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=60109.234
INFO [316/334] policy=0 2025-12-13 solved (0,): emergency=2.835 adjustment_cost=0.000 total_cost=61064.767
INFO [317/334] policy=0 2025-12-14 solved (0,): emergency=4022.239 adjustment_cost=0.000 total_cost=72382.347
INFO [318/334] policy=0 2025-12-15 solved (0,): emergency=4487.613 adjustment_cost=0.000 total_cost=73387.449
INFO [319/334] policy=0 2025-12-16 solved (0,): emergency=1027.421 adjustment_cost=0.000 total_cost=65149.043
INFO [320/334] policy=0 2025-12-17 solved (0,): emergency=677.645 adjustment_cost=0.000 total_cost=64533.091
INFO [321/334] policy=0 2025-12-18 solved (0,): emergency=1221.725 adjustment_cost=0.000 total_cost=63606.791
INFO [322/334] policy=0 2025-12-19 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=59615.177
INFO [323/334] policy=0 2025-12-20 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=61734.409
INFO [324/334] policy=0 2025-12-21 solved (0,): emergency=856.569 adjustment_cost=0.000 total_cost=64055.812
INFO [325/334] policy=0 2025-12-22 solved (0,): emergency=1937.583 adjustment_cost=0.000 total_cost=65715.370
INFO [326/334] policy=0 2025-12-23 solved (0,): emergency=471.802 adjustment_cost=0.000 total_cost=63407.751
INFO [327/334] policy=0 2025-12-24 solved (0,): emergency=616.906 adjustment_cost=0.000 total_cost=63272.961
INFO [328/334] policy=0 2025-12-25 solved (0,): emergency=2127.496 adjustment_cost=0.000 total_cost=65807.041
INFO [329/334] policy=0 2025-12-26 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=60634.180
INFO [330/334] policy=0 2025-12-27 solved (0,): emergency=0.000 adjustment_cost=0.000 total_cost=61829.451
INFO [331/334] policy=0 2025-12-28 solved (0,): emergency=501.398 adjustment_cost=0.000 total_cost=62790.560
INFO [332/334] policy=0 2025-12-29 solved (0,): emergency=621.399 adjustment_cost=0.000 total_cost=62335.823
INFO [333/334] policy=0 2025-12-30 solved (0,): emergency=395.829 adjustment_cost=0.000 total_cost=62863.313
INFO [334/334] policy=0 2025-12-31 solved (0,): emergency=605.659 adjustment_cost=0.000 total_cost=64514.960
INFO [001/334] policy=0+6 2025-02-01 solved (0, 6): emergency=0.000 adjustment_cost=-1369.539 total_cost=58025.479
INFO [002/334] policy=0+6 2025-02-02 solved (0, 6): emergency=14.970 adjustment_cost=-603.912 total_cost=58238.179
INFO [003/334] policy=0+6 2025-02-03 solved (0, 6): emergency=140.441 adjustment_cost=-1324.147 total_cost=59786.274
INFO [004/334] policy=0+6 2025-02-04 solved (0, 6): emergency=71.721 adjustment_cost=-1267.661 total_cost=61364.401
INFO [005/334] policy=0+6 2025-02-05 solved (0, 6): emergency=24.201 adjustment_cost=39.524 total_cost=58913.387
INFO [006/334] policy=0+6 2025-02-06 solved (0, 6): emergency=17.394 adjustment_cost=-1594.757 total_cost=61132.839
INFO [007/334] policy=0+6 2025-02-07 solved (0, 6): emergency=0.000 adjustment_cost=-612.161 total_cost=59360.532
INFO [008/334] policy=0+6 2025-02-08 solved (0, 6): emergency=0.000 adjustment_cost=1123.216 total_cost=54796.092
INFO [009/334] policy=0+6 2025-02-09 solved (0, 6): emergency=11.187 adjustment_cost=-224.126 total_cost=58867.076
INFO [010/334] policy=0+6 2025-02-10 solved (0, 6): emergency=885.312 adjustment_cost=-2131.219 total_cost=56755.238
INFO [011/334] policy=0+6 2025-02-11 solved (0, 6): emergency=23.318 adjustment_cost=-1259.725 total_cost=55504.596
INFO [012/334] policy=0+6 2025-02-12 solved (0, 6): emergency=32.473 adjustment_cost=-1474.070 total_cost=55205.946
INFO [013/334] policy=0+6 2025-02-13 solved (0, 6): emergency=72.201 adjustment_cost=-1054.768 total_cost=51632.092
INFO [014/334] policy=0+6 2025-02-14 solved (0, 6): emergency=0.000 adjustment_cost=-64.193 total_cost=54044.033
INFO [015/334] policy=0+6 2025-02-15 solved (0, 6): emergency=0.000 adjustment_cost=-1527.747 total_cost=53438.650
INFO [016/334] policy=0+6 2025-02-16 solved (0, 6): emergency=249.584 adjustment_cost=-1986.761 total_cost=55297.487
INFO [017/334] policy=0+6 2025-02-17 solved (0, 6): emergency=96.111 adjustment_cost=-1929.904 total_cost=53849.246
INFO [018/334] policy=0+6 2025-02-18 solved (0, 6): emergency=806.003 adjustment_cost=488.827 total_cost=53773.807
INFO [019/334] policy=0+6 2025-02-19 solved (0, 6): emergency=437.705 adjustment_cost=-25.108 total_cost=51724.170
INFO [020/334] policy=0+6 2025-02-20 solved (0, 6): emergency=226.735 adjustment_cost=430.570 total_cost=52881.495
INFO [021/334] policy=0+6 2025-02-21 solved (0, 6): emergency=0.000 adjustment_cost=1057.300 total_cost=51370.692
INFO [022/334] policy=0+6 2025-02-22 solved (0, 6): emergency=0.000 adjustment_cost=323.059 total_cost=51560.193
INFO [023/334] policy=0+6 2025-02-23 solved (0, 6): emergency=287.254 adjustment_cost=79.759 total_cost=51401.283
INFO [024/334] policy=0+6 2025-02-24 solved (0, 6): emergency=297.360 adjustment_cost=969.532 total_cost=50774.714
INFO [025/334] policy=0+6 2025-02-25 solved (0, 6): emergency=197.572 adjustment_cost=-608.891 total_cost=49764.992
INFO [026/334] policy=0+6 2025-02-26 solved (0, 6): emergency=1079.788 adjustment_cost=590.539 total_cost=49998.699
INFO [027/334] policy=0+6 2025-02-27 solved (0, 6): emergency=386.884 adjustment_cost=109.582 total_cost=48089.464
